date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:33:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:27%20GMT	https://www.andeye.com/robots.txt		(from https://wcd.andeye.com/residualchlorine)
07:33:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:28%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:29	0/-1	---M--	301	error ('')			https://wcd.andeye.com/wcd2022survey	./wcd_mirror/wcd2022survey.c6.delayed	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:29%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:30%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:31%20GMT	https://wcd.andeye.com/COP27	./wcd_mirror/COP27.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:32%20GMT	https://wcd.andeye.com/WCD2022survey	./wcd_mirror/WCD2022survey.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:33%20GMT	https://wcd.andeye.com/WCD2022survey	./wcd_mirror/WCD2022survey.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:34	0/-1	---M--	301	error ('')			https://www.andeye.com/WCD/OneVoice/OneVoice.hyperesources/onevoice_hype_generated_script.js?77678	./wcd_mirror/WCD/OneVoice/OneVoice.hyperesources/onevoice_hype_generated_script.cc.delayed	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:34	0/-1	---M--	301	error ('')			https://www.andeye.com/WCD/ManySolutions/ManySolutions.hyperesources/manysolutions_hype_generated_script.js?75577	./wcd_mirror/WCD/ManySolutions/ManySolutions.hyperesources/manysolutions_hype_generated_script.cd.delayed	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:34	0/-1	---M--	301	error ('')			https://wcd.andeye.com/wcd3	./wcd_mirror/wcd3.ce.delayed	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:34%20GMT	https://wcd.andeye.com/wcd2	./wcd_mirror/wcd2.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:35%20GMT	https://wcd.andeye.com/wcd1	./wcd_mirror/wcd1.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:36%20GMT	https://wcd.andeye.com/cop26finance	./wcd_mirror/cop26finance.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:37%20GMT	https://wcd.andeye.com/cop26transport	./wcd_mirror/cop26transport.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:38%20GMT	https://wcd.andeye.com/cop26energy	./wcd_mirror/cop26energy.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:39%20GMT	https://wcd.andeye.com/cop26nature	./wcd_mirror/cop26nature.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2030%20Jul%202025%2006:33:40%20GMT	https://wcd.andeye.com/cop26adaptation	./wcd_mirror/cop26adaptation.html	(from https://wcd.andeye.com/WaterClimateDiscussion)
07:33:42	33/33	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2030%20Jul%202025%2006:33:41%20GMT	https://cdn.andeye.com/robots.txt		(from https://wcd.andeye.com/wcd2024)
07:33:42	0/-1	---M--	301	error ('')			https://wcd.andeye.com/wcd3	./wcd_mirror/wcd3.d6.delayed	(from https://wcd.andeye.com/survey)
07:34:21	7168/7168	---MC-	522	error ('Unknown%20error')	text/html	date:Wed,%2030%20Jul%202025%2006:34:21%20GMT	https://interactive.andeye.com/respond/61099db59a86841439a48c58	./wcd_mirror/respond/61099db59a86841439a48c58.d7.delayed	(from https://wcd.andeye.com/survey)
07:34:41	7173/7173	---M--	522	error ('<none>')	text/html	date:Wed,%2030%20Jul%202025%2006:34:41%20GMT	https://interactive.andeye.com/robots.txt		(from https://wcd.andeye.com/action-pledges)
07:35:20	7173/7173	---M--	522	error ('<none>')	text/html	date:Wed,%2030%20Jul%202025%2006:35:20%20GMT	https://interactive.andeye.com/sharedtree/618dd858e5853136a5ae9216?branding=wcd	./wcd_mirror/sharedtree/618dd858e5853136a5ae9216.d8.delayed	(from https://wcd.andeye.com/call-to-action-translated)
